location_id,zone,prefix,x,y,z,level,dist_to_bay,StockCode,Description,refined_category,Total_Hits,Cubic_Vol_Fixed,Height_Fixed,CurrentLocation,coi_score
LGF-03-50,INSIDE_STORAGE,LGF,5,6.4,-10.5,4,15.4,COO_PI301_P_18KG,FEELZ PI 301,Chemical,14,0.837,0.6975,A-05-30,0.05936170212765957
H-03-50,INSIDE_STORAGE,H,17,6.4,-10.5,4,15.4,COO_PC333_PAIL_18KG,REFLEZ PC333 / PROPYLHEPTYL CAPRYLATE,Chemical,14,0.837,0.6975,C-14-10,0.05936170212765957
A-03-50,INSIDE_STORAGE,A,59,6.4,-10.5,4,15.4,CID_C181,OLEIC ACID,Chemical,5,0.31,0.25833333333333336,C-05-10,0.0607843137254902
Y-03-50,INSIDE_STORAGE,Y,71,6.4,-10.5,4,15.4,COO_SL316_DRUM_200KG,POLYSORBATE 20,Chemical,5,0.31,0.25833333333333336,C-15-10,0.0607843137254902
Y-04-40,INSIDE_STORAGE,Y,71,4.800000000000001,-9.0,3,15.3,COO_MW55_DRUM_180KG,EDURAZ MW 55,General / Other,5,0.31,0.25833333333333336,C-10-10,0.0607843137254902
LGF-08-10,INSIDE_STORAGE,LGF,5,0.0,-3.0,0,16.5,PKG_DRUM_METAL_GB,210L EMPTY METAL DRUM (GENTIAN BLUE),Chemical,20,1.24,1.0333333333333334,A-03-40,0.06169154228855721
H-08-10,INSIDE_STORAGE,H,17,0.0,-3.0,0,16.5,COO_GS211_BAG_25KG,NATURAZ GS 211 / GLYCERYL STEARATE 40 SE / RADIA 7141,Chemical,19,1.2000000000000002,1.0000000000000002,A-06-40,0.06282722513089006
G-04-10,INSIDE_STORAGE,G,23,0.0,-9.0,0,16.5,311079,LAYER SHELF(1200MM),General / Other,28,1.8,1.5,H-15-10,0.06405693950177936
B-04-10,INSIDE_STORAGE,B,53,0.0,-9.0,0,16.5,311078,LAYER SHELF(900MM),General / Other,28,1.8,1.5,H-16-10,0.06405693950177936
A-08-10,INSIDE_STORAGE,A,59,0.0,-3.0,0,16.5,311077,LAYER SHELF(600MM),General / Other,28,1.8,1.5,H-17-10,0.06405693950177936
Y-08-10,INSIDE_STORAGE,Y,71,0.0,-3.0,0,16.5,PKG_DRUM_METAL_MG,210L EMPTY METAL DRUM (MOSSY GREEN),Chemical,19,1.24,1.0333333333333334,A-02-40,0.06492146596858638
LGF-07-20,INSIDE_STORAGE,LGF,5,1.6,-4.5,1,16.6,311026,MICROWAVE STEAMER 1800W,Electronics,29,1.9211999999999998,1.601,G-02-10,0.06602061855670102
H-07-20,INSIDE_STORAGE,H,17,1.6,-4.5,1,16.6,MOTODARE.,MOTODARE (CHINESE NOODLE),General / Other,27,1.8,1.5,E-09-20,0.06642066420664207
G-03-20,INSIDE_STORAGE,G,23,1.6,-10.5,1,16.6,CELERY SEED POWDER,CELERY SEED POWDER,General / Other,15,1.008,0.8400000000000001,E-02-20,0.06675496688741722
B-03-20,INSIDE_STORAGE,B,53,1.6,-10.5,1,16.6,CARBON RED,CARBON RED (R1-PU-RED),General / Other,13,0.882,0.735,H-07-40,0.06732824427480916
A-07-20,INSIDE_STORAGE,A,59,1.6,-4.5,1,16.6,264013,MALE T-SHIRT (SIZE 42 ),Uniform / PPE,26,1.8,1.5,E-02-10,0.06896551724137931
Y-07-20,INSIDE_STORAGE,Y,71,1.6,-4.5,1,16.6,COO_OW10_BAG_25KG,REFLEZ OW 10 / PEG 100 MONOSTEARATE (AND) GLYCERYL STEARATE,Chemical,17,1.2000000000000002,1.0000000000000002,C-05-20,0.07017543859649124
LGF-06-30,INSIDE_STORAGE,LGF,5,3.2,-6.0,2,16.7,264010,MALE T-SHIRT (SIZE 39 ),Uniform / PPE,25,1.8,1.5,D-03-10,0.07171314741035856
H-06-30,INSIDE_STORAGE,H,17,3.2,-6.0,2,16.7,COO_S9010_DRUM_10KG,FORTIS PE 9010 / PHENOXYETHANOL ETHYLHEXYLGLYCERIN,Chemical,20,1.5,1.25,E-19-20,0.07462686567164178
A-06-30,INSIDE_STORAGE,A,59,3.2,-6.0,2,16.7,COO_PP217_DRUM_25KG,NATURAZ PP217,Chemical,20,1.5,1.25,B-15-10,0.07462686567164178
LGF-05-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-7.5,3,16.8,CID_PHSA,PHSA,Chemical,4,0.31,0.25833333333333336,A-15-10,0.07560975609756099
H-05-40,INSIDE_STORAGE,H,17,4.800000000000001,-7.5,3,16.8,HOL_PG3,POLYGLYCEROL-3,Chemical,4,0.31,0.25833333333333336,A-04-10,0.07560975609756099
G-02-30,INSIDE_STORAGE,G,23,3.2,-12.0,2,16.7,COO_PHI32_DRUM,EDURIZ PHI 32,General / Other,4,0.31,0.25833333333333336,A-05-10,0.07560975609756099
A-05-40,INSIDE_STORAGE,A,59,4.800000000000001,-7.5,3,16.8,HOL_ISOC18,ISOSTEARYL ALCOHOL,Chemical,4,0.31,0.25833333333333336,C-09-10,0.07560975609756099
B-02-30,INSIDE_STORAGE,B,53,3.2,-12.0,2,16.7,TN-002,PRIMA PLAST PV 4MM MINERAL GREY,General / Other,16,1.219,1.0158333333333334,E-08-40,0.0757142857142857
Y-06-30,INSIDE_STORAGE,Y,71,3.2,-6.0,2,16.7,264011,MALE T-SHIRT (SIZE 40 ),Uniform / PPE,23,1.8,1.5,D-03-10,0.07792207792207792
G-01-40,INSIDE_STORAGE,G,23,4.800000000000001,-13.5,3,16.8,AL BALAD LG 2PCS,AL BALAD (LUGGAGE),General / Other,25,2.0,1.6666666666666667,C-11-50,0.0796812749003984
B-01-40,INSIDE_STORAGE,B,53,4.800000000000001,-13.5,3,16.8,BHA,BUTYLETED HYDROXY AISOIE,General / Other,22,1.8,1.5,E-01-30,0.08144796380090498
LGF-04-50,INSIDE_STORAGE,LGF,5,6.4,-9.0,4,16.9,COO_IM226_PAIL_18KG,NATURAZ IM 226 / DIISOSTEARYL MALATE,Chemical,10,0.837,0.6975,B-19-10,0.08287128712871288
H-04-50,INSIDE_STORAGE,H,17,6.4,-9.0,4,16.9,COO_II401_PAIL_17KG,FEELZ II 401 / ISONONYL ISONONANOATE,Chemical,10,0.837,0.6975,D-07-20,0.08287128712871288
Y-05-40,INSIDE_STORAGE,Y,71,4.800000000000001,-7.5,3,16.8,264012,MALE T-SHIRT (SIZE 41 ),Uniform / PPE,20,1.8,1.5,E-02-10,0.08955223880597014
A-04-50,INSIDE_STORAGE,A,59,6.4,-9.0,4,16.9,COO_SS215_BAG_25KG,RADIASURF 7145 / SORBITAN  STEARATE,Chemical,13,1.2000000000000002,1.0000000000000002,B-09-20,0.09160305343511452
LGF-09-10,INSIDE_STORAGE,LGF,5,0.0,-1.5,0,18.0,COO_PC309_PAIL_18KG,FEELZ PC 309 / PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE,Chemical,9,0.837,0.6975,B-02-10,0.09197802197802198
H-09-10,INSIDE_STORAGE,H,17,0.0,-1.5,0,18.0,COO_PEIS405_P_18KG,FEELZ PEIS 405/ PEG-6 CAPRYLIC/CAPRIC GLYCERIDE,Chemical,9,0.837,0.6975,B-12-10,0.09197802197802198
Y-04-50,INSIDE_STORAGE,Y,71,6.4,-9.0,4,16.9,618003,WITCH PANEL (3 HOLE),General / Other,19,1.8,1.5,G-04-10,0.09424083769633507
G-05-10,INSIDE_STORAGE,G,23,0.0,-7.5,0,18.0,314004,TIMEPIECE,General / Other,2,0.2075,0.17291666666666666,D-01-10,0.0988095238095238
F-01-10,INSIDE_STORAGE,F,29,0.0,-13.5,0,18.0,HOL_C16,CEPSINOL P16,Chemical,12,1.2000000000000002,1.0000000000000002,F-09-20,0.09917355371900828
C-01-10,INSIDE_STORAGE,C,47,0.0,-13.5,0,18.0,C002_DRUM_24KG,C002,General / Other,3,0.31,0.25833333333333336,C-08-10,0.09999999999999999
B-05-10,INSIDE_STORAGE,B,53,0.0,-7.5,0,18.0,JOLEE 7931,JOLEE 7931 / POLYGLYCEROL-4-CAPRATE,General / Other,3,0.31,0.25833333333333336,C-05-10,0.09999999999999999
A-09-10,INSIDE_STORAGE,A,59,0.0,-1.5,0,18.0,COO_PP217_DRUM_180KG,NATURAZ PP 217,Chemical,3,0.31,0.25833333333333336,C-04-10,0.09999999999999999
Y-09-10,INSIDE_STORAGE,Y,71,0.0,-1.5,0,18.0,COO_TO901_DRUM_180KG,EDURAZ TO 901 / TRIMETHYLOLPROPANE TRIOLEATE,Chemical,3,0.31,0.25833333333333336,A-13-10,0.09999999999999999
LGF-08-20,INSIDE_STORAGE,LGF,5,1.6,-3.0,1,18.1,HOL_PEG30_DRUM_220KG,PEG 1540,Chemical,3,0.31,0.25833333333333336,B-05-10,0.09999999999999999
H-08-20,INSIDE_STORAGE,H,17,1.6,-3.0,1,18.1,COO_GMO40_DRUM,YUNHRAW GO,General / Other,3,0.31,0.25833333333333336,C-10-10,0.09999999999999999
G-04-20,INSIDE_STORAGE,G,23,1.6,-9.0,1,18.1,4IN1 OVEN 2207(B),FC-STOV7888 (2207),General / Other,13,1.32,1.1,B-11-40,0.10076335877862597
B-04-20,INSIDE_STORAGE,B,53,1.6,-9.0,1,18.1,COO_GH236_PAIL_18KG,NATURAZ GH 236 / GLYCEROL TRIHEPTANOIN,Chemical,8,0.837,0.6975,B-10-10,0.10333333333333333
A-08-20,INSIDE_STORAGE,A,59,1.6,-3.0,1,18.1,264014,MALE T-SHIRT (SIZE 43 ),Uniform / PPE,17,1.8,1.5,E-04-10,0.10526315789473684
Y-08-20,INSIDE_STORAGE,Y,71,1.6,-3.0,1,18.1,HS-PC-EU-IN,HS-PC-EU-IN,Electronics,11,1.2,1.0,D-07-10,0.10810810810810811
LGF-07-30,INSIDE_STORAGE,LGF,5,3.2,-4.5,2,18.2,BABY PINK,BABY PINK (R1-FA-PINK),General / Other,8,0.882,0.735,H-03-40,0.1088888888888889
H-07-30,INSIDE_STORAGE,H,17,3.2,-4.5,2,18.2,AEROSHELL OIL W100,AEROSHELL OIL W100(1X5UGL),General / Other,9,1.0075,0.8395833333333335,D-10-20,0.11071428571428572
G-03-30,INSIDE_STORAGE,G,23,3.2,-10.5,2,18.2,264009,MALE T-SHIRT(SIZE 38),Uniform / PPE,16,1.8,1.5,E-04-10,0.11180124223602483
B-03-30,INSIDE_STORAGE,B,53,3.2,-10.5,2,18.2,CID_PYROGLU,PYROGLUTAMIC ACID CARTON,Chemical,11,1.242,1.0350000000000001,A-14-20,0.1118918918918919
A-07-30,INSIDE_STORAGE,A,59,3.2,-4.5,2,18.2,COO_CC224_PAIL_17KG,NATURAZ CC 224 / COCO CAPRYLATE/CAPRATE,Chemical,7,0.837,0.6975,A-01-10,0.11788732394366197
Y-07-30,INSIDE_STORAGE,Y,71,3.2,-4.5,2,18.2,TH TRAVEL(28)(2PCS),TABUNG HAJI TRAVEL( 20+28 )(2PCS)LUGGAGE,General / Other,15,1.888,1.5733333333333333,A-10-40,0.12503311258278146
LGF-06-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-6.0,3,18.3,613001,GRILLE LIGHT,General / Other,14,1.8,1.5,G-01-10,0.12765957446808512
H-06-40,INSIDE_STORAGE,H,17,4.800000000000001,-6.0,3,18.3,618008,WITCH PANEL(5 HOLE),General / Other,14,1.8,1.5,G-04-10,0.12765957446808512
G-02-40,INSIDE_STORAGE,G,23,4.800000000000001,-12.0,3,18.3,613002,INTERGRATED CEILING LIGHT,General / Other,14,1.8,1.5,H-14-10,0.12765957446808512
B-02-40,INSIDE_STORAGE,B,53,4.800000000000001,-12.0,3,18.3,613003.,WATERPROOF DOWNLIGHT,General / Other,14,1.8,1.5,G-01-10,0.12765957446808512
A-06-40,INSIDE_STORAGE,A,59,4.800000000000001,-6.0,3,18.3,AL BALAD LG 1PC,AL BALAD 1PC (LUGGAGE),General / Other,15,2.0,1.6666666666666667,A-09-40,0.13245033112582782
Y-06-40,INSIDE_STORAGE,Y,71,4.800000000000001,-6.0,3,18.3,MUMTAZ(24)(2PCS),MUMTAZ TRAVEL(20+24)(2PCS)LUGGAGE,General / Other,15,2.0500000000000003,1.7083333333333337,A-05-40,0.13576158940397354
LGF-05-50,INSIDE_STORAGE,LGF,5,6.4,-7.5,4,18.4,COO_GI202_PAIL_18KG,NATURAZ GI 202 / TRIISOSTEARIN,Chemical,6,0.837,0.6975,D-07-20,0.13721311475409836
H-05-50,INSIDE_STORAGE,H,17,6.4,-7.5,4,18.4,610002,FLOOR MAT,General / Other,13,1.8,1.5,H-13-10,0.13740458015267176
G-01-50,INSIDE_STORAGE,G,23,6.4,-13.5,4,18.4,CFR220N,CFR220N,General / Other,13,1.8,1.5,D-17-10,0.13740458015267176
A-05-50,INSIDE_STORAGE,A,59,6.4,-7.5,4,18.4,HOL_PEG6GLY_D_200KG,TPEG 360,Chemical,2,0.31,0.25833333333333336,B-06-10,0.14761904761904762
B-01-50,INSIDE_STORAGE,B,53,6.4,-13.5,4,18.4,COO_PHI68_DRUM,EDURIZ PHI 68,General / Other,2,0.31,0.25833333333333336,A-05-10,0.14761904761904762
LGF-10-10,INSIDE_STORAGE,LGF,5,0.0,0.0,0,19.5,COO_MO903_D_180KG,RADIA 7060(KIV),Chemical,2,0.31,0.25833333333333336,A-18-10,0.14761904761904762
Y-05-50,INSIDE_STORAGE,Y,71,6.4,-7.5,4,18.4,IHRAM PAKISTAN,IHRAM TOWEL PAKISTAN,General / Other,8,1.2,1.0,F-16-40,0.14814814814814814
H-10-10,INSIDE_STORAGE,H,17,0.0,0.0,0,19.5,613004.,LONG STRIP LAMP,General / Other,12,1.8,1.5,G-01-10,0.1487603305785124
G-06-10,INSIDE_STORAGE,G,23,0.0,-6.0,0,19.5,HOL_C16.,TC HUB C16 (CETYL ALCOHOL),Chemical,8,1.2292,1.0243333333333335,A-03-30,0.1517530864197531
F-02-10,INSIDE_STORAGE,F,29,0.0,-12.0,0,19.5,PKG_PAILC,20L PAIL WHITE - OPEN TOP (UN),Chemical,11,1.736,1.4466666666666668,C-15-20,0.1563963963963964
C-02-10,INSIDE_STORAGE,C,47,0.0,-12.0,0,19.5,R1-FA-BLK_ROYALBLACK,OFFICE CHAIR,General / Other,8,1.272,1.06,G-22-30,0.15703703703703706
B-06-10,INSIDE_STORAGE,B,53,0.0,-6.0,0,19.5,BETA CAROTENE 1%,BETA CAROTENE 1% POWDER,General / Other,10,1.6199999999999999,1.3499999999999999,D-02-10,0.1603960396039604
A-10-10,INSIDE_STORAGE,A,59,0.0,0.0,0,19.5,FLUID 41 (4 X5 LTR),AEROSHELL FLUID 41 (4 X 5 LTR),General / Other,11,1.8,1.5,D-05-30,0.16216216216216217
Y-10-10,INSIDE_STORAGE,Y,71,0.0,0.0,0,19.5,COO_GMS40_25KG,GMS40 / GLYCERLY MONOSTEARATE 40 NE,Chemical,7,1.2000000000000002,1.0000000000000002,D-06-40,0.16901408450704228
LGF-09-20,INSIDE_STORAGE,LGF,5,1.6,-1.5,1,19.6,THE UMRAH(24)(2PCS),THE UMRAH (20+24)(2PCS) LUGGAGE,General / Other,12,2.0500000000000003,1.7083333333333337,C-10-50,0.1694214876033058
H-09-20,INSIDE_STORAGE,H,17,1.6,-1.5,1,19.6,RBJ T25-0033,THREADED SEAMLESS STEEL CYLINDER RBJ T25-0033,General / Other,4,0.6948,0.579,H-05-10,0.16946341463414635
G-05-20,INSIDE_STORAGE,G,23,1.6,-7.5,1,19.6,BIRU ZG JIU,PERSONAL EFFECT,General / Other,6,1.066,0.8883333333333334,G-12-10,0.17475409836065575
F-01-20,INSIDE_STORAGE,F,29,1.6,-13.5,1,19.6,COO_WO10_DRUM_25KG,REFLEZ WO 10 / POLYGLYCERYL-3 POLYRICINOLEATE (AND) SORBITAN ISOSTEARATE,Chemical,8,1.5,1.25,B-08-10,0.1851851851851852
C-01-20,INSIDE_STORAGE,C,47,1.6,-13.5,1,19.6,ACC-002,EJOT WASHER,General / Other,1,0.2142,0.17850000000000002,E-10-40,0.19472727272727272
B-05-20,INSIDE_STORAGE,B,53,1.6,-7.5,1,19.6,COO_GMS40SE_BAG_25KG,GLYCOL MONO STEARATE (SE),Chemical,6,1.2000000000000002,1.0000000000000002,C-05-30,0.1967213114754099
A-09-20,INSIDE_STORAGE,A,59,1.6,-1.5,1,19.6,HOL_C1618_BAG,CEPSINOL 1618H,Chemical,6,1.2000000000000002,1.0000000000000002,B-13-20,0.1967213114754099
Y-09-20,INSIDE_STORAGE,Y,71,1.6,-1.5,1,19.6,OIL 100 (1X5 UGL),AEROSHELL PISTON ENGINE OIL 100 (1 X5 ),General / Other,9,1.8,1.5,D-10-20,0.19780219780219782
LGF-08-30,INSIDE_STORAGE,LGF,5,3.2,-3.0,2,19.7,322034_LOW,TABLE LEG,General / Other,9,1.8,1.5,H-03-20,0.19780219780219782
H-08-30,INSIDE_STORAGE,H,17,3.2,-3.0,2,19.7,STEARIC ACID,STEARIC ACID,Chemical,11,2.2,1.8333333333333335,F-05-10,0.19819819819819823
G-04-30,INSIDE_STORAGE,G,23,3.2,-9.0,2,19.7,243007,BIG ROLL OF TISSUES / PUBLIC TOILET PAPER,General / Other,10,2.0196,1.683,F-13-30,0.19996039603960397
B-04-30,INSIDE_STORAGE,B,53,3.2,-9.0,2,19.7,COO_IM313_PAIL_17KG,FEELZ IM 313 / ISOPROPYL MYRISTATE,Chemical,4,0.837,0.6975,D-01-10,0.20414634146341465
A-08-30,INSIDE_STORAGE,A,59,3.2,-3.0,2,19.7,COO_SOL40_NCN_PAIL,REFLEZ SOL 40 / POLYGLYCERYL-4 CAPRATE,Chemical,4,0.837,0.6975,A-03-20,0.20414634146341465
Y-08-30,INSIDE_STORAGE,Y,71,3.2,-3.0,2,19.7,TURBO OIL 2380,TURBINE ENGINE & ACCESSORY,General / Other,7,1.472,1.2266666666666668,D-01-30,0.20732394366197185
LGF-07-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-4.5,3,19.8,R1-FA-GY_ASH GREY,OFFICE CHAIR,General / Other,6,1.272,1.06,G-22-30,0.20852459016393443
H-07-40,INSIDE_STORAGE,H,17,4.800000000000001,-4.5,3,19.8,COO_PG10MO_DRUM_25KG,REFLEZ PG10 MO/POLYGLYCERYL-10 OLEATE,Chemical,7,1.5,1.25,B-02-10,0.21126760563380284
B-03-40,INSIDE_STORAGE,B,53,4.800000000000001,-10.5,3,19.8,COO_GO310_PAIL_18KG,FEELZ GO 310 / TRIETHYLHEXANOIN,Chemical,7,1.5,1.25,E-01-20,0.21126760563380284
G-03-40,INSIDE_STORAGE,G,23,4.800000000000001,-10.5,3,19.8,SKYDROL LD4,SKYDROL LD4,General / Other,8,1.8,1.5,D-02-30,0.22222222222222224
A-07-40,INSIDE_STORAGE,A,59,4.800000000000001,-4.5,3,19.8,FLUID 41 24X1QT,AEROSHELL FLUID 41 ( 24 X1QT ),General / Other,8,1.8,1.5,D-05-30,0.22222222222222224
Y-07-40,INSIDE_STORAGE,Y,71,4.800000000000001,-4.5,3,19.8,RBJ T32-0037,THREADED SEAMLESS STEEL CYLINDER RBJ T32-0037,General / Other,3,0.6948,0.579,H-21-10,0.2241290322580645
LGF-06-50,INSIDE_STORAGE,LGF,5,6.4,-6.0,4,19.9,TRAN-SR-SFP+-IN,TRAN-SR-SFP+-IN,Electronics,5,1.2,1.0,D-07-10,0.23529411764705882
H-06-50,INSIDE_STORAGE,H,17,6.4,-6.0,4,19.9,03.02.000000289,"ZHU GUANGYU""S CUSTOMIZED TOMATO SOUP",General / Other,4,1.0035,0.83625,B-04-30,0.24475609756097563
A-06-50,INSIDE_STORAGE,A,59,6.4,-6.0,4,19.9,COO_IL208MB_P_17KG,JOLEE 7750 RSPO MB,Chemical,6,1.5,1.25,A-05-10,0.24590163934426232
LGF-11-10,INSIDE_STORAGE,LGF,5,0.0,1.5,0,21.0,COO_PG2MO_DRUM_25KG,REFLEZ PG2-MO/ POLYGLYCERYL-2 OLEATE,Chemical,6,1.5,1.25,C-09-20,0.24590163934426232
G-02-50,INSIDE_STORAGE,G,23,6.4,-12.0,4,19.9,03.01.000001075,ZHU GUANGYU BASE MATERIAL,General / Other,4,1.014,0.8450000000000001,B-08-30,0.24731707317073173
B-02-50,INSIDE_STORAGE,B,53,6.4,-12.0,4,19.9,PS1540,POLYSTYRENE 1540,General / Other,7,1.7599999999999998,1.4666666666666666,D-22-10,0.24788732394366195
Y-06-50,INSIDE_STORAGE,Y,71,6.4,-6.0,4,19.9,TP-002,TECNOCOAT H-2049-B-225KG,General / Other,1,0.296,0.24666666666666667,C-22-10,0.26909090909090905
H-11-10,INSIDE_STORAGE,H,17,0.0,1.5,0,21.0,TP-001,TECNOCOAT H-2049-A-225KG,General / Other,1,0.296,0.24666666666666667,C-22-10,0.26909090909090905
G-07-10,INSIDE_STORAGE,G,23,0.0,-4.5,0,21.0,COO_II401_PAIL_18KG,FEELZ II 401 / ISONONYL ISONONANOATE,Chemical,3,0.837,0.6975,B-02-10,0.26999999999999996
F-03-10,INSIDE_STORAGE,F,29,0.0,-10.5,0,21.0,COO_SF805_PAIL_18KG,SHAROSURF S3,Chemical,3,0.837,0.6975,B-20-10,0.26999999999999996
C-03-10,INSIDE_STORAGE,C,47,0.0,-10.5,0,21.0,COO_GH236_NCN_18KG,NATURAZ GH 236 / GLYCEROL TRIHEPTANOIN,Chemical,3,0.837,0.6975,E-05-10,0.26999999999999996
B-07-10,INSIDE_STORAGE,B,53,0.0,-4.5,0,21.0,COO_ME10_DRUM_180KG,7877(KIV),Chemical,1,0.31,0.25833333333333336,A-18-10,0.2818181818181818
A-11-10,INSIDE_STORAGE,A,59,0.0,1.5,0,21.0,HOL_PG6,POLYGLYCEROL-6,Chemical,1,0.31,0.25833333333333336,A-02-10,0.2818181818181818
Y-11-10,INSIDE_STORAGE,Y,71,0.0,1.5,0,21.0,COO_DPHS30_DRUM_200K,PEG-30 DIPOLYHYDROXY STEARATE,Chemical,1,0.31,0.25833333333333336,C-13-10,0.2818181818181818
LGF-10-20,INSIDE_STORAGE,LGF,5,1.6,0.0,1,21.1,CID_EUR,ERUCID ACID,Chemical,1,0.31,0.25833333333333336,A-11-20,0.2818181818181818
H-10-20,INSIDE_STORAGE,H,17,1.6,0.0,1,21.1,PKG_DRUM,210L STEEL DRUM,General / Other,1,0.31,0.25833333333333336,A-03-40,0.2818181818181818
G-06-20,INSIDE_STORAGE,G,23,1.6,-6.0,1,21.1,HOL_C181_DRUM_170KG,OLEYL ALCOHOL MB GRADE,Chemical,1,0.31,0.25833333333333336,C-06-20,0.2818181818181818
F-02-20,INSIDE_STORAGE,F,29,1.6,-12.0,1,21.1,COO_GO239_DRUM_190KG,NATURAZ GO 239 / GLYCERYL DIOLEATE,Chemical,1,0.31,0.25833333333333336,C-04-10,0.2818181818181818
C-02-20,INSIDE_STORAGE,C,47,1.6,-12.0,1,21.1,COO_UNKNOWN,UNKNOWN PRODUCT,Chemical,1,0.31,0.25833333333333336,C-07-10,0.2818181818181818
B-06-20,INSIDE_STORAGE,B,53,1.6,-6.0,1,21.1,HOL_EHG_DRUM_200KG,ETHYL HEXYL GLYCERIN,General / Other,1,0.31,0.25833333333333336,C-12-20,0.2818181818181818
A-10-20,INSIDE_STORAGE,A,59,1.6,0.0,1,21.1,MIXTURE_C18_C10,MIXTURE OF C18 AND C10,Chemical,1,0.31,0.25833333333333336,C-11-10,0.2818181818181818
Y-10-20,INSIDE_STORAGE,Y,71,1.6,0.0,1,21.1,CAT_NAOH_DRUM,NAOH,Chemical,1,0.31,0.25833333333333336,C-04-10,0.2818181818181818
LGF-09-30,INSIDE_STORAGE,LGF,5,3.2,-1.5,2,21.2,COO_TME,TALLOW METHYL ESTER / RADIA 7063,Chemical,1,0.31,0.25833333333333336,D-16-20,0.2818181818181818
H-09-30,INSIDE_STORAGE,H,17,3.2,-1.5,2,21.2,COO_GS210_BG_25KG_NE,GLYCERLY MONOSTEARATE 40 NE,Chemical,4,1.2000000000000002,1.0000000000000002,A-02-30,0.2926829268292684
G-05-30,INSIDE_STORAGE,G,23,3.2,-7.5,2,21.2,PRE_PE_DRUM_10KG,FORTIS PE / PHENOXYETHANOL,Chemical,5,1.5,1.25,A-13-20,0.29411764705882354
F-01-30,INSIDE_STORAGE,F,29,3.2,-13.5,2,21.2,MUMTAZ - SB,MUMTAZ (SLING BAG),Packaging Material,6,1.8,1.5,H-06-20,0.2950819672131148
C-01-30,INSIDE_STORAGE,C,47,3.2,-13.5,2,21.2,TURBINE OIL 560,AEROSHELL TURBINE OIL 560 ( 24X1QT ),General / Other,6,1.8,1.5,D-06-10,0.2950819672131148
B-05-30,INSIDE_STORAGE,B,53,3.2,-7.5,2,21.2,TN-001,PRIMA PLAST PV 3MM SANDED,General / Other,4,1.219,1.0158333333333334,E-09-40,0.29731707317073175
A-09-30,INSIDE_STORAGE,A,59,3.2,-1.5,2,21.2,TN-007,EUROPLAST PV 4.5KG MINERAL GREY,General / Other,4,1.219,1.0158333333333334,E-09-40,0.29731707317073175
Y-09-30,INSIDE_STORAGE,Y,71,3.2,-1.5,2,21.2,PERSONAL EFFECT,PERSONAL EFFECT,General / Other,3,0.99,0.8250000000000001,D-06-30,0.3193548387096774
LGF-08-40,INSIDE_STORAGE,LGF,5,4.800000000000001,-3.0,3,21.3,B.ENG&CHINESE_68COPY,BILINGUAL ENGLISH & CHINESE ( 68 COPY ),General / Other,4,1.323,1.1025,H-01-30,0.3226829268292683
H-08-40,INSIDE_STORAGE,H,17,4.800000000000001,-3.0,3,21.3,03.02.000000236,"ZHU GUANGYU""S CUSTOMIZED MUSHROOM SOUP",General / Other,3,1.053,0.8775,B-05-30,0.3396774193548387
G-04-40,INSIDE_STORAGE,G,23,4.800000000000001,-9.0,3,21.3,AEROSHELL OIL 100,AEROSHELL OIL 100-6X1QT,General / Other,3,1.0545,0.87875,D-06-10,0.34016129032258063
B-04-40,INSIDE_STORAGE,B,53,4.800000000000001,-9.0,3,21.3,AZ SAFIR (BACKPACK),AZ SAFIR TROLLEY BACKPACK,General / Other,5,1.8,1.5,F-11-20,0.35294117647058826
A-08-40,INSIDE_STORAGE,A,59,4.800000000000001,-3.0,3,21.3,KITCHENWARE;,MISO BOWL,Crockery / Equipment,5,1.8,1.5,E-17-20,0.35294117647058826
Y-08-40,INSIDE_STORAGE,Y,71,4.800000000000001,-3.0,3,21.3,COO_OW803_PAIL_25KG,REFLEZ OW 803 / EMULPHARMA WW,Chemical,3,1.1280000000000001,0.9400000000000002,B-22-10,0.3638709677419355
LGF-07-50,INSIDE_STORAGE,LGF,5,6.4,-4.5,4,21.4,COO_WO802_BAG_20KG,EMULPHARMA K9,Chemical,4,1.5,1.25,E-04-20,0.3658536585365854
H-07-50,INSIDE_STORAGE,H,17,6.4,-4.5,4,21.4,COO_NH336_PAIL_18KG,REFLEZ NH336,Chemical,4,1.5,1.25,D-12-20,0.3658536585365854
G-03-50,INSIDE_STORAGE,G,23,6.4,-10.5,4,21.4,SG-6000-A2700-IN,SG-6000-A2700-IN-03,Electronics,3,1.2,1.0,D-08-20,0.3870967741935484
B-03-50,INSIDE_STORAGE,B,53,6.4,-10.5,4,21.4,MC-SG-6000-SSD-B-IN,MC-SG-6000-SSD-B-IN,Electronics,3,1.2,1.0,D-07-10,0.3870967741935484
A-07-50,INSIDE_STORAGE,A,59,6.4,-4.5,4,21.4,HOL_PENTA 25KG,PENTAERYTRITOL ALOCHOL,Chemical,3,1.2000000000000002,1.0000000000000002,A-02-20,0.38709677419354843
Y-07-50,INSIDE_STORAGE,Y,71,6.4,-4.5,4,21.4,COO_SOL40_MB_P_17KG,REFLEZ SOL 40 / POLYGLYCERYL-4 CAPRATE,Chemical,2,0.837,0.6975,A-01-10,0.3985714285714285
